user_id,item_list
24393,355 336 3410 2539 5640 1389 4877 6372 3325 201 2509 4545 665 5252 2356 6958 2556 4200 5340 3256
24394,4045 4220 5847 1051 1183 2871 1735 2167 3537 4625 5063 3765 6330 655 1554 6196 5877 871 6307 4835
24395,1389 5640 1418 1294 6050 4291 2556 5671 5460 6213 201 1451 3236 2356 1279 3966 2148 6624 3256 4720
24396,4029 3300 252 3970 1418 1771 4912 6624 3460 1949 4936 4023 1337 4554 5323 4291 6457 868 2203 2527
24397,1210 4045 5919 3256 1940 817 479 1458 3602 5218 4709 146 4291 814 3236 1373 2356 2557 6730 6165
24398,4800 4533 814 5532 3506 3989 4561 2557 5010 4570 5069 146 5469 2101 1373 6180 6624 2829 3740 44
24399,5076 1183 4484 3410 4291 6624 479 5640 355 4833 4500 2329 3256 5469 3316 5460 3506 201 1503 2556
24400,3875 2226 1399 4255 3562 2228 551 2324 5287 4835 2628 1989 4720 4293 5329 6018 696 3053 343 5961
24401,1655 6213 5073 6050 1554 3410 2152 414 6330 2556 3236 457 5460 5340 2059 2835 84 2779 372 200
24402,479 2228 2556 5335 4103 6377 5469 4195 5950 1339 6095 868 2772 6624 5854 4709 955 4200 2557 4554
24403,4298 3105 6329 3300 5812 5098 479 4373 2871 5609 5854 4715 2093 4048 1256 20 4572 6213 891 5025
24404,2557 6810 5640 1940 3607 1983 4480 5723 1373 2195 146 6935 6077 2329 3516 2101 4231 5671 5489 2464
24405,5258 2050 5407 2167 3167 5961 4291 4545 4180 1373 594 5666 5335 1339 955 3754 5740 6077 2241 6002
24406,2226 5766 1210 2731 6684 1458 6519 5671 169 5812 495 6422 314 3373 4783 2188 6190 2241 3412 4200
24407,4180 2886 2527 955 5666 2986 262 2839 2284 2077 809 2772 12 3270 2796 2369 6198 1962 5023 2209
24408,4351 5723 868 1339 3445 457 2110 372 6624 5489 1791 1818 1252 790 4544 601 2195 3787 1958 3707
24409,2188 4783 1960 236 242 999 169 1702 814 5356 4489 1602 3739 5766 203 1169 662 6561 3114 3410
24410,3607 3754 1373 1403 495 1052 2703 2628 5076 5705 3622 1503 1146 2228 5037 4291 5230 3787 1523 3493
24411,3930 3765 999 5063 1267 2152 1700 282 1073 891 4625 4291 2527 6843 1818 3411 2829 5846 4604 20
24412,2110 3285 4023 4932 414 3590 3180 5794 2897 4082 3142 6810 2824 2556 2005 6730 2228 2557 5073 457
24413,5122 6842 456 992 4749 1943 955 4312 4425 6561 4772 1339 798 1638 868 1830 2556 1546 6729 3819
24414,5965 1940 536 2194 3180 1983 5510 4291 2556 3602 5329 2628 2557 5442 2167 2438 4251 6293 4023 1373
24415,3436 479 3410 814 372 531 5326 457 6771 5469 1038 5167 6584 1377 1294 665 6666 2653 5340 4291
24416,2628 1700 2390 6158 4720 1656 1539 2869 1134 3602 5460 640 1257 2233 6620 4264 5847 5442 6330 1544
24417,6411 1458 868 6730 5961 2415 5766 2863 3317 5642 6810 5489 2228 3286 2557 4459 3875 2796 1940 2589
24418,5469 2703 479 2556 1294 1339 3236 1983 868 4200 5295 6382 4796 5854 4351 3604 5326 1373 6584 4544
24419,2703 314 3607 5544 2556 1696 4761 4877 6453 4634 1497 1210 3300 596 6219 1245 479 4709 1940 5037
24420,4351 2226 3607 4720 6729 2556 5442 6519 1503 1539 355 5069 2538 2390 261 457 3526 1779 5356 4312
24421,2255 6353 4291 6635 3754 4709 531 4545 3236 2556 201 4233 2369 1143 1183 4023 5662 6771 5469 5167
24422,4238 2779 3410 5469 3110 5335 1940 5950 814 6098 2557 5252 5854 1339 6330 1106 4709 891 2101 5460
24423,4759 3373 2955 242 5238 3236 2677 4302 3127 2369 5532 5168 3410 3607 2829 5269 4035 6219 1199 5672
24424,2167 596 6516 832 1373 4231 424 3326 1791 3049 2557 1651 457 4572 2023 2115 4359 1696 4654 3881
24425,4912 3512 729 4877 4220 4625 1183 814 6497 2653 1920 5469 3316 5458 3785 1051 6961 372 2341 5640
24426,2399 3462 4720 336 258 112 4877 6050 5513 479 236 531 3236 5356 2167 5469 3316 6584 355 5340
24427,2251 3236 5640 4200 1940 262 6684 5460 1920 3441 2891 6121 531 3989 3000 2183 1850 6271 4342 4544
24428,2399 4351 2557 1602 4709 1038 4270 4191 4023 5644 2329 2455 3356 5202 1958 1168 1339 5723 6165 5223
24429,1940 5281 2977 4480 5323 6165 2938 4813 2329 755 5981 5490 2625 898 5630 6273 283 808 4809 2123
24430,4200 6796 5069 3000 3765 6431 3410 5723 1494 5167 479 4912 1574 4848 3010 6497 5532 6196 1057 6330
24431,5122 625 814 3236 868 372 4200 1887 4291 2369 5295 5469 4709 355 4572 1339 4023 1294 596 291
24432,4045 891 5231 4291 479 5532 4877 6243 531 5356 4864 3325 1418 201 5502 4815 5218 5896 5369 4635
24433,1257 3010 6920 5640 5284 5532 261 3955 2780 6028 4916 917 6729 2115 3904 3016 2329 1198 4552 982
24434,4709 2745 3071 6377 3718 2657 1048 6955 5323 2167 6698 2094 6940 457 337 697 2556 1187 4777 2110
24435,5258 4023 1940 1656 5466 6561 4231 6165 1887 5269 596 2970 2557 4483 6889 495 2329 1097 5981 6551
24436,6372 640 5965 1295 5532 4485 879 2275 5723 6561 2473 261 424 1339 457 4514 5469 5269 224 4200
24437,1560 457 1286 6243 1696 4195 3236 6639 1905 372 2560 1364 3316 5543 5252 6213 665 3559 4545 224
24438,1602 1655 495 6377 6561 2835 3824 2170 494 4180 2556 4514 6313 5854 4533 1651 414 3819 966 54
24439,1062 3617 3607 236 6739 2779 3208 4480 3373 4532 372 6182 3512 2005 479 1373 5223 1428 457 3410
24440,2998 3074 6665 313 363 86 4351 3410 536 4373 4291 479 1339 5335 2808 5252 1963 6034 4195 1402
24441,2412 4032 3256 4877 2539 5394 2369 5854 1546 6316 918 255 3294 3966 5240 2477 1602 2251 1373 5064
24442,5258 4200 4045 4554 891 3410 2779 262 1920 4709 2369 2556 1051 4484 814 809 3000 4912 5167 3325
24443,891 3512 4291 5513 5064 6050 814 2779 5076 5766 1920 2628 5460 5640 3236 4180 2148 6624 291 640
24444,2628 3019 6532 4877 4291 2167 4720 5469 3989 5356 3739 3410 4282 3588 6584 6651 2505 6633 5609 4714
24445,5426 2556 5723 457 868 6158 5766 2167 4572 5489 6730 6050 4570 1983 3236 2574 814 6624 2438 4231
24446,6453 2448 2438 536 1339 4484 6293 5609 2556 6054 2703 2372 4359 1071 5498 2557 4772 1644 1168 4291
24447,4342 4864 2628 4045 5076 479 1217 4500 5323 6243 665 3535 3316 814 972 2509 146 1415 5852 1198
24448,4877 4709 4023 5705 2844 814 479 2329 227 5223 5640 6930 3325 2005 657 4291 6165 1373 31 868
24449,5326 3966 665 3607 457 1418 868 112 262 479 5469 4848 3236 3410 4896 6301 1963 5766 4279 2556
24450,6421 3285 495 6561 4970 2657 3536 4570 5637 3532 5213 4709 1468 5441 2041 260 6281 1278 2720 1698
24451,891 2167 3236 5662 2438 1183 6363 456 2024 5340 3441 6771 187 2557 5252 4633 6624 4200 5167 868
24452,2871 4720 4552 3487 3604 2772 4685 3316 4534 1364 5956 5961 6243 729 1146 891 123 5977 1393 4373
24453,1445 2628 132 5961 1210 1610 4783 4841 1983 1458 5766 5919 51 868 3602 2557 6873 3410 5369 6135
24454,2907 3516 6873 4877 2556 5474 1458 1771 4057 479 1329 5098 2341 1168 1940 5653 536 4200 5326 2101
24455,6472 414 2871 1182 4815 1497 3436 2527 3265 806 428 5640 1146 6382 1168 6050 4279 4114 4748 5861
24456,4709 291 4032 2835 6165 536 3622 1373 1467 5469 956 2050 4533 3496 2232 86 2005 5666 2415 5252
24457,4351 4480 2557 5981 5323 5532 5407 4572 1373 3666 3795 504 3602 1168 868 2005 596 5223 2455 4172
24458,3857 4720 4519 6293 5941 955 5426 3930 4200 6621 563 2199 5723 6892 1554 2645 2848 1574 6562 3316
24459,4045 372 1655 2556 868 4977 596 2080 4864 6843 4200 6651 6219 1097 1818 44 814 4633 457 5469
24460,6018 5394 4316 4572 4714 3621 1560 3441 1799 1226 1602 1469 3285 4200 1610 1895 5231 407 5426 1700
24461,2645 6158 3236 2871 5854 4720 3537 2659 1920 4291 5705 4815 2059 5167 4937 1057 3110 4358 6700 4640
24462,3713 3256 2904 4200 1560 479 5723 531 5609 6330 4570 2099 5340 2556 5460 3059 5489 2329 4191 200
24463,1294 2228 2167 340 4554 1452 868 6382 2527 457 3244 1911 6271 2438 3824 5326 1000 3410 5407 5854
24464,891 1800 4912 2152 3040 6353 4519 3702 2779 86 531 4877 4604 6630 2499 5694 5532 1705 479 262
24465,2798 3607 2556 4012 5766 5304 729 1373 1418 262 6624 3236 112 601 1339 2539 4200 1887 6810 5489
24466,4877 5230 1168 2329 814 4291 2438 955 5469 1294 3795 5223 457 5076 3410 868 6624 4570 2557 2005
24467,4414 625 5407 536 5961 2557 2709 3532 6492 1373 2369 4533 4312 1825 5666 4293 594 4231 3819 2886
24468,5489 3607 2115 6842 1041 2473 6730 1656 3010 2574 3049 5000 3666 5766 5671 5407 5258 5442 2101 3180
24469,4533 3621 3607 5442 5469 1373 5766 4514 457 4654 601 3410 5609 2152 4291 4012 3835 6627 2167 4544
24470,169 3512 314 1960 5544 92 4373 5766 868 5532 5167 2557 3602 1098 814 5941 4709 2188 1426 2798
24471,5690 1705 4533 1418 4200 5326 1800 5941 6532 1073 4625 3702 459 479 3537 2024 1057 972 1820 6330
24472,5961 1171 5857 5323 1328 4877 5766 6165 2556 5981 2557 596 1217 4813 2228 5223 6624 755 657 479
24473,4032 3607 684 4720 5532 563 3221 6584 242 2199 5167 6054 814 4484 868 479 2803 3512 1574 193
24474,3512 814 1458 5466 479 2390 5460 4912 6584 5766 2556 5167 5553 3441 5076 6624 4200 5252 729 5065
24475,3236 2115 1940 2557 5723 1339 6651 5469 814 2438 479 6050 3962 4570 424 6409 1983 5442 1696 4231
24476,1930 6532 4572 3913 3472 4813 601 4544 1884 5744 4608 1818 2326 2167 1691 2195 2557 3285 3328 3734
24477,1488 6624 4200 2556 1983 3300 4351 5069 3989 2275 5442 5295 6353 3516 3567 2255 531 1610 5064 355
24478,4082 2632 2797 6889 3258 2369 5532 4552 2050 4196 5407 4291 220 3496 2195 918 1402 4803 2556 3102
24479,2456 5337 2252 2556 6165 5766 2574 4520 5814 3506 347 4172 6637 3040 1983 2557 1373 2986 6889 1791
24480,5258 1183 3105 5854 5064 4312 1302 86 6330 3410 200 814 654 456 2369 3637 5690 2779 6584 3256
24481,6142 3576 3057 2556 4122 1256 479 6219 5469 372 2557 3943 3410 1097 4796 4709 3316 868 2228 5907
24482,5326 2148 868 4815 5466 414 86 6018 2779 4500 276 201 4728 355 1602 2329 1700 4195 6624 3244
24483,3857 86 1488 6158 1183 2776 3621 1393 2444 2228 3740 1610 5847 6287 5063 6635 5740 2077 2720 247
24484,2835 6313 3373 1062 2703 1356 6709 1871 3410 5543 1029 531 1651 6647 5458 4222 6739 966 868 2737
24485,2557 1994 3441 2657 4045 1168 372 5469 5854 5553 596 5744 3512 123 5778 5116 4103 3707 355 5252
24486,4032 6901 372 6624 457 479 3410 3622 4796 1497 5167 187 868 3000 665 6821 4296 6382 3297 2557
24487,3410 479 3576 814 262 868 6624 3236 6313 531 3316 4291 5785 2557 4315 1339 3373 372 457 5662
24488,2808 5073 2556 417 4200 5766 5532 536 5474 456 814 5369 966 479 414 5671 2835 200 193 4302
24489,3604 1294 1602 6158 1940 4029 2390 1256 1106 1651 1339 2557 4532 6532 1015 531 5069 6330 4877 3726
24490,6561 4697 2703 5723 2557 3269 5648 4981 2080 1621 3373 2556 2505 1651 596 790 5553 3040 815 966
24491,3795 1602 4023 1696 536 1252 6377 3954 5407 2556 6165 3311 5981 381 2986 4593 69 2560 4103 4238
24492,4691 5489 1366 2998 3239 504 4486 414 3666 3040 2557 3487 5961 457 2178 4529 5806 255 2108 5965
24493,2556 5369 5466 4720 5230 457 6054 4291 479 5489 4533 4625 3666 6140 868 1294 4251 5167 4231 4572
24494,1994 3795 6411 5825 4293 3180 2167 3516 4422 3496 2016 5335 2556 4418 2226 291 6262 5961 6125 2863
24495,3236 355 4570 2844 479 5252 814 457 531 5340 4200 956 5778 1418 1403 3316 123 4592 5553 1373
24496,457 4691 4533 6271 2556 5609 4545 6300 4486 5972 203 814 5766 314 3040 2108 6551 1960 6131 4291
24497,5122 4534 5961 4012 495 536 3977 4365 5857 2228 1458 2556 4213 2110 5785 868 6098 5329 640 5766
24498,428 1057 891 5258 1151 6196 4342 1974 3410 5169 1705 4650 5167 3785 111 2632 6562 655 3297 4635
24499,3977 5337 5637 2321 2556 1503 5010 2574 3410 6771 146 1217 457 3713 5304 6025 283 4291 531 1850
24500,1494 868 3607 5117 3989 4912 2829 1779 5063 3434 2152 4728 44 4789 531 417 2779 3702 4532 6054
24501,414 868 6561 340 4195 777 252 4728 1651 1294 2772 5861 479 6464 6454 6142 6619 3269 6313 4012
24502,5076 1503 1983 2556 1373 6771 4570 3236 6624 2438 1038 2167 5532 4291 1418 1339 6584 5469 5920 1940
24503,6935 3516 2556 868 2406 6810 6873 536 2050 2709 4291 5369 4529 3526 6198 4200 479 2557 1339 2886
24504,6353 1800 4864 2152 4200 2779 3537 3441 4625 2632 2645 6316 1700 4413 2459 1705 4729 6700 531 1685
24505,5304 1791 2970 5762 6935 868 283 6810 4544 3180 3410 457 1985 4231 5907 2904 5324 1373 1940 4200
24506,3373 2703 2167 5340 2556 457 1339 6624 5167 531 2835 4012 868 3458 3316 5326 6584 4200 1974 665
24507,2438 6532 2798 1458 5203 456 2226 2632 5474 6353 2923 4285 4759 1492 2154 5532 3426 5510 1225 3746
24508,5326 2772 6382 2808 235 2556 6016 5240 1146 3270 6018 5623 5806 2099 5469 1168 3410 2228 500 1399
24509,2628 3551 1983 1329 4877 5442 6651 236 2557 3506 4529 5705 5532 6930 2167 5553 1339 1621 2110 3285
24510,132 2226 817 2703 1210 3516 3962 6190 4012 5766 1458 1691 3142 6454 5203 5474 1651 4697 3125 457
24511,5636 6808 3808 4877 3506 814 1968 5847 1494 3236 1700 4355 6415 2829 4561 3632 6353 891 6357 4570
24512,4800 5258 6882 6842 1696 4316 247 2438 4285 6174 2399 5902 2430 4312 5723 5202 4291 1373 4342 225
24513,372 4200 1257 167 5390 3824 5738 1210 1565 918 2557 784 5337 817 5971 2110 4045 1015 3236 3602
24514,2527 2369 536 4545 2284 2228 3656 291 5972 6271 1911 2077 4291 3989 5710 4247 3427 3410 697 479
24515,3236 5469 814 868 4200 5252 5854 5076 531 5326 4103 5340 2653 200 3316 6213 355 457 6771 262
24516,6158 1252 2300 123 1073 4351 4316 814 1895 3290 2456 1867 479 4970 1199 407 2556 6330 2557 5864
24517,5069 2152 4373 4220 531 479 2848 1364 1905 5167 2645 2459 5460 814 6330 2059 2556 4519 3702 1267
24518,5961 6624 1458 2556 4841 457 868 479 2445 3602 2844 5469 2557 4544 2835 5292 6378 3236 4180 1339
24519,4238 2228 3496 536 5640 2077 3410 3236 2557 4545 5335 3602 814 4180 6377 355 5407 5644 5553 1452
24520,3285 6453 3607 2150 4877 2167 4264 6316 2473 6235 4291 2324 4484 2080 6022 3506 5130 1539 6620 4312
24521,1252 1339 2228 4996 536 4023 457 5489 91 2556 4813 1217 5323 5640 6054 1560 1968 1602 1503 3506
24522,314 5919 6133 2731 1252 3044 2535 283 4172 6236 1098 4480 625 5544 6677 5644 4414 2101 4023 6284
24523,6561 3434 3545 3373 5532 5407 2556 4486 424 2545 3819 4012 6627 3270 955 5329 3875 1339 5450 6293
24524,803 4418 2284 6142 495 2703 823 5469 1000 2266 3602 6271 2340 3918 2527 2369 2228 4180 5252 5335
24525,2142 457 5037 1940 6635 3000 6627 4161 4500 479 1356 4195 2844 4279 4545 4554 2077 291 3208 1339
24526,3300 4963 3970 6190 2871 1560 3167 4570 495 1912 6771 25 1013 1503 2329 4251 6810 4191 3410 3233
24527,5158 6472 2168 169 4300 314 4634 2093 6633 132 92 344 2731 4154 817 5442 4270 640 2397 2869
24528,3562 4570 3933 1940 5269 3516 3180 1294 6935 2005 2228 2798 4709 1013 1799 3526 2417 4369 2781 4057
24529,5390 1302 3135 2601 2557 1546 6685 3607 5122 167 4800 4264 3874 6018 3411 6843 640 3512 817 5069
24530,3977 2438 4877 536 955 5369 3496 2709 814 1373 640 5609 5961 4293 5553 3218 3875 1339 5710 3607
24531,258 955 4554 4691 6619 313 1106 4195 3244 262 4247 3995 6271 2203 868 3236 2405 291 1418 5609
24532,5295 4200 814 494 5225 4533 4654 5158 222 1452 2527 4195 2772 5230 2889 200 1911 955 536 5964
24533,2445 5474 2632 5387 2255 4377 412 2390 4720 403 729 222 1302 479 5442 4604 5513 5166 5965 6449
24534,84 2921 2445 4342 2556 5466 5037 3236 6645 1302 4180 3512 3410 5532 5690 1696 412 495 6316 4291
24535,2527 3236 479 6624 5252 4841 3059 6464 494 2167 3551 4633 1565 381 4544 2088 1818 5295 3057 2456
24536,3666 1930 3621 3010 1691 1252 2115 1339 2397 4251 2556 6291 2167 4023 1217 1294 2557 4709 5532 1940
24537,3966 2848 5854 2251 3256 5668 2024 3236 5213 1306 6684 5746 4080 2183 2390 3702 1377 1057 1267 5693
24538,3607 4877 479 3285 2556 2324 6213 531 4200 5010 355 868 5766 5941 3236 1038 1503 1418 4351 6635
24539,4045 4318 6328 4709 5324 6101 6730 1702 4500 3356 2970 5323 5633 6851 2469 479 5295 1198 1925 1522
24540,86 4291 4180 814 531 6281 5167 5252 1183 3410 3325 3427 3236 4554 2228 479 6584 6619 3256 6229
24541,1944 3071 6955 69 3829 479 1840 2241 2511 2006 5956 2357 5099 3790 5370 3718 625 4521 4534 4414
24542,2628 4045 355 1407 4103 4291 459 2556 5609 6624 1610 479 3602 3622 4833 4709 2110 1339 5269 6219
24543,4032 1940 536 3602 4291 4709 3622 2556 2557 1983 4023 4264 5710 5640 86 5553 2415 2886 2050 5666
24544,3604 3516 3970 6158 4815 6810 5076 4312 5069 3410 1403 814 6530 5356 3739 5766 3506 6018 6023 5295
24545,5323 5324 1252 283 6101 5098 2455 6730 596 5630 4809 1804 3059 4974 2005 5640 2509 1791 1217 1682
24546,4877 5258 5323 4527 1610 955 1983 355 25 6095 6635 1038 1364 1182 5532 1294 6165 1539 2005 1329
24547,3666 2557 1373 5766 4231 5919 5489 4634 6291 5490 3310 457 6516 290 6133 601 5961 2731 5748 227
24548,2448 5466 3602 5442 1539 1329 2324 4233 1610 1691 4291 5553 2820 6930 89 784 325 2557 6795 3053
24549,5489 3044 1651 966 5723 2703 596 2556 1216 2574 1791 6454 3607 1252 3040 6516 4231 2432 562 4697
24550,3100 6630 236 6431 5240 5532 2251 814 262 3236 4200 5864 1595 4937 200 4646 6212 1106 2369 1569
24551,3285 5956 3410 2873 449 1702 1610 5877 1920 6777 2255 5896 412 4970 2539 355 5466 6730 1389 5920
24552,3236 5640 6158 814 1073 4103 1503 4633 665 407 5469 3441 531 891 4613 146 2101 2438 2329 6666
24553,3604 3607 4450 4313 4879 2324 3602 5640 3410 1554 261 2557 6966 4967 4783 1329 4545 1867 4570 2228
24554,2628 4761 1038 6846 4023 5323 1217 272 2880 984 5553 4200 2151 4291 1168 4963 146 4967 6771 4103
24555,2632 2093 5744 5369 1038 4291 1329 4570 2438 3666 1294 1610 4282 6730 3410 5269 4544 44 459 5076
24556,372 1818 6532 2779 1983 4282 4925 4272 3410 1494 5369 4714 4796 6610 6330 2955 6666 2556 4082 200
24557,2399 6624 2556 5532 5966 814 4291 1294 3441 3410 2228 5950 2557 1000 2628 2369 372 1339 1968 6377
24558,6796 4572 3316 4291 729 1073 1051 355 1850 4048 5489 2438 3167 3410 4264 6651 1503 2099 5167 1168
24559,6236 4317 4783 1651 1458 2970 1245 1497 4489 2332 1887 41 1680 54 3269 1052 1098 6627 85 5672
24560,2628 1503 2556 1983 4877 1994 4761 123 2080 261 4714 355 372 4545 3410 4572 2399 1818 6930 2369
24561,2873 3537 5252 5460 3713 3410 3316 3602 5532 3966 4912 4855 2803 1920 2556 640 1544 4625 1800 6330
24562,3373 5766 92 1655 1960 2167 2061 6050 1266 1245 479 314 1210 169 2438 3316 1339 6823 5920 552
24563,106 2822 5292 1252 729 6645 1458 2835 6431 5469 6411 4080 363 1418 5037 655 2024 5167 2645 1057
24564,5230 3218 4709 3270 4896 1048 275 2556 4027 3305 1168 4773 4023 2432 684 5365 594 2228 4185 3975
24565,2255 2438 4045 6158 6050 972 5394 1143 955 1655 3040 1183 5295 1182 1651 662 713 414 479 1610
24566,1994 2228 500 5335 3218 536 918 3954 2808 402 4545 2369 2557 1168 868 4238 69 4291 3239 3975
24567,5466 140 6704 2390 4835 3604 1073 112 2307 3602 5167 4608 2645 4625 1418 3874 1974 5000 2152 729
24568,6561 4023 4691 6098 5323 6411 5407 3269 4480 2005 3907 3373 5223 2050 291 3305 6627 955 3875 3270
24569,6158 4864 2871 1183 5167 2472 4912 4373 4312 479 5854 6243 2779 201 4191 4554 2645 5340 1920 4200
24570,3300 4414 4534 5961 1294 3795 6165 6190 2798 6766 5369 2397 2228 4172 457 2557 5642 3602 3977 3607
24571,891 4709 4342 5662 4912 5252 3506 3410 5609 4570 2152 5064 4200 4572 4877 5630 6165 5877 3000 2509
24572,3462 3551 5069 1975 6532 4147 2399 236 2703 6158 267 366 3752 6704 4180 2779 2844 275 459 407
24573,6561 2556 1602 3040 5337 275 3824 2228 4478 5956 5323 2194 536 1905 1994 5240 4480 3222 4761 782
24574,2232 1651 4728 3040 4180 3325 4650 2556 3410 6382 1168 4784 4877 777 4238 3020 1106 5230 4796 6213
24575,918 1700 3180 1804 4896 2167 5510 6070 2556 457 4932 536 5466 3666 2897 5329 4359 2473 2228 6889
24576,4373 3441 4342 5896 1488 3040 5549 5460 3410 4399 6415 3411 3966 4833 502 479 4561 4279 1339 563
24577,4709 6624 5323 3410 5981 2556 2557 262 1467 2509 4480 3236 6136 2005 5778 6165 4544 1131 5630 372
24578,5640 2369 6624 6890 89 5069 750 6729 3256 1700 5879 1199 6457 6795 4233 2399 4633 926 412 1975
24579,2252 2032 4264 3065 6148 2397 2473 2228 6130 6620 5587 1610 2324 89 3286 4291 4772 3666 1644 5498
24580,1560 3551 4709 2099 3496 355 1403 4023 2776 6592 5981 5815 1364 4728 4191 2005 1554 814 3167 2369
24581,2632 3410 3110 814 1940 457 344 1373 2557 3265 1554 5252 3236 6378 1339 803 4291 5469 4023 5076
24582,5565 3526 1443 4300 2703 5766 1020 2731 4654 3772 4659 3158 6454 1245 6874 2070 4701 1323 817 6708
24583,4161 5965 2438 5442 3373 4270 3778 479 1850 2835 3236 1094 3208 3819 2154 4478 918 4195 4977 1791
24584,5076 6158 1700 6018 3201 5064 1458 1182 1073 1373 6050 868 3989 5460 2275 5640 1696 1143 1494 972
24585,344 5258 89 4749 2557 1447 3514 2275 1134 3504 3135 3824 5965 2675 3560 1544 1989 5077 4722 4425
24586,3707 1168 1294 4709 1940 123 5640 890 6165 4200 1743 1912 3637 5950 4542 3907 1364 2300 1467 3167
24587,5965 4608 2167 5466 3010 5510 536 2754 551 4154 6293 3285 1373 4231 4359 1464 2115 6516 6805 5830
24588,6353 6532 123 4200 868 479 2628 1484 814 2341 531 1373 3445 3236 1252 457 1968 6626 3290 6771
24589,2628 1445 1395 5609 4841 6372 6808 1743 4264 814 5705 5314 1178 5010 2473 4709 6308 1416 6492 4906
24590,5387 4783 1286 5766 2412 417 3105 6213 3881 1940 1138 5076 747 4728 457 4181 5442 5030 2557 5458
24591,2369 2556 2228 4365 5972 1168 479 2217 5641 355 2557 5950 2050 6377 3410 5407 814 6198 956 4238
24592,2083 5408 242 1912 2703 3373 729 956 2369 3410 2099 4023 4977 5073 4545 5532 3059 4554 5644 3316
24593,1143 2779 4270 6842 1418 1210 4012 2473 891 1267 6050 4200 3765 4625 5469 4634 3607 5723 817 6330
24594,2731 4634 4450 1038 2703 1245 868 935 918 602 3 5544 596 1098 1546 5490 41 601 3819 2273
24595,86 3410 4685 2228 2369 2556 1497 2709 5469 868 6271 3373 4200 4291 3236 355 6624 457 3256 2527
24596,1703 3607 1171 1560 2557 434 2397 291 1445 355 1294 1940 5532 5069 2228 601 2538 479 453 3410
24597,2628 6377 4312 536 1940 5365 4728 868 966 414 5815 2557 2415 5407 5609 612 1168 3270 123 2425
24598,372 2557 504 4484 814 4529 2556 3496 4312 1339 4291 3410 2228 5442 6018 2168 3239 479 3707 500
24599,4709 1522 2397 5323 1791 4572 4172 2556 6165 1373 1252 283 5223 596 6291 2796 2456 1328 2005 868
24600,4826 4365 6058 2369 2556 5666 5407 956 3777 2077 2406 5230 6561 2772 3244 5469 1963 4023 6198 6098
24601,4450 1850 918 2556 5766 457 3300 4023 2101 2557 4709 965 283 4231 3 3516 5640 290 4270 3666
24602,2438 351 2871 4045 2632 3285 5498 4291 1009 1560 891 5369 4048 3512 5168 4514 2538 1217 2110 814
24603,5407 6411 2886 12 4414 6262 1467 4293 5666 4534 2329 5961 3551 6810 5464 3754 2509 1131 3777 3142
24604,1800 814 479 4554 2779 4835 4080 3966 3602 2848 4625 4200 2072 6624 1963 5269 6562 6330 5662 6584
24605,1651 3040 6935 868 2835 3269 3970 1458 1871 3236 1339 4200 6810 1503 200 3514 4936 5428 2798 2917
24606,4233 3948 4720 1544 2448 5369 3022 6521 2275 4355 886 4767 504 4800 424 3487 2369 6941 5294 2772
24607,1252 5076 5326 1418 2917 1554 5167 2438 3588 3422 2645 4625 655 657 5640 1057 665 6624 1569 4080
24608,4270 3218 4351 6377 1038 6098 2557 402 2745 4877 868 2448 3179 6698 4709 381 1339 3410 5365 3236
24609,6018 1690 1252 479 3256 4815 4718 1294 814 2399 1009 1560 2628 5636 3385 2448 86 690 1983 4813
24610,3604 6018 3201 5065 5258 1602 336 2808 5064 6293 4533 984 1196 5231 1983 5252 106 2659 2985 3042
24611,4709 5252 6293 3621 1643 5369 1373 536 5407 5469 3602 4231 479 1118 2392 2199 3838 1905 5640 2473
24612,2628 3590 3516 6810 3970 1610 4545 1940 3408 3125 2295 4813 139 6960 1830 2557 2228 1294 5891 6023
24613,1108 2522 5609 1403 1868 2628 1968 1503 1501 1469 1539 2101 3752 5286 6930 4659 1632 3441 814 3506
24614,5326 479 2456 2557 531 814 4618 3516 5167 1739 372 6930 1478 2308 1696 5252 1339 6425 1940 601
24615,4532 3410 5069 3632 479 2470 6313 1871 531 5460 543 6961 236 6353 814 956 3203 891 1339 5705
24616,6766 5857 3962 6810 3180 5490 2142 1286 1691 982 5706 6411 3875 1930 2385 1504 868 4803 5186 2556
24617,2557 4245 2255 1377 3989 655 2275 5941 5211 1302 4291 6954 2024 6965 2072 3602 5356 355 4080 479
24618,2601 2557 4045 5609 5231 5752 1610 1958 5744 1329 6490 2438 4877 6627 6730 4572 984 1884 2986 2101
24619,2232 5872 4103 86 2414 1850 2228 4912 2527 4179 4581 4414 2148 363 5340 4534 1682 1193 2556 6213
24620,4977 868 4697 1655 1168 479 5230 3516 2873 3970 2888 3739 3410 4195 3602 1339 494 1003 6213 6957
24621,1940 5857 2228 1458 291 955 2556 5323 5710 2886 3795 4545 2329 6165 2557 2050 2369 3711 4533 4238
24622,3617 4879 6096 4300 5466 4813 927 4634 6236 6647 1098 6284 1337 2009 5879 4728 1786 6185 5785 1329
24623,5064 4351 2273 3962 1930 4312 1691 4877 1445 5394 4552 3621 3824 5354 4514 1503 5457 4233 1013 6125
24624,1458 868 4728 414 4245 5766 3208 4592 1062 479 4161 2152 2556 44 1818 6173 3236 814 2557 4704
24625,1994 4533 5469 594 3754 3395 1373 4593 4484 6955 2369 3975 5950 5906 3311 2199 5329 5407 4312 2167
